SalesOrg;Customer_Name;EAN_UPC_Code;Week_Date_Start;Currency;Sales_Value;Sales_Volume;Retail Sales Price;Base_Sales_Value;Base_Sales_Volume;Incremental_Sales_Value;Incremental_Sales_Volume;ACV Weighted Distribution;ACV Weighted Distribution No Merch;ACV Weighted Distribution Any Merch;ACV Weighted Distribution Price Reductions Only;ACV Weighted Distribution Feature Only;ACV Weighted Distribution Display Only;ACV Weighted Distribution Feature and Display;ACV Weighted Distribution Feature and/or Display;RoS;Promoted ACV %;In-store Price Discount %;COVID;Week_of_Year;Post event deep
B01;B;34480;2020-05-31;BBB;156136.9424;6187.316386;25.2350021656061;105007.4221;3793.047659;51129.5203;2394.268727;48.6421685;0.07457341;48.56759509;0.599189033;47.96840605;0.00;0.00;47.96840605;127.200669230032;0.998466897913895; 0.911531432492067 ;-9.92857142857143;22;0
B01;B;34480;2020-06-07;BBB;120013.8975;4154.180578;28.8899086706962;119067.9995;4106.781401;945.8980398;47.39917699;38.95698877;37.52765657;1.429332201;1.429332201;0.00;0.00;0.00;0.00;106.635053405335;0.0366900072651585; 0.996443545735425 ;-8.57142857142857;23;0
B01;B;34480;2020-06-14;BBB;136729.6099;4715.686303;28.9946364356374;97831.63246;3365.832055;38897.97745;1349.854248;42.77067877;0.576906202;42.19377257;0.081529595;42.11224298;0.00;0.00;42.11224298;110.25511959627;0.986511642634845; 0.997541125341448 ;-6.85714285714286;24;0
B01;B;41738;2019-01-06;BBB;28038.2781;4279.859425;6.55121472827346;19413.98914;2729.814595;8624.288961;1550.04483;43.20925969;1.601886931;41.60737276;0.560654432;41.04671833;0.00;0.00;41.04671833;99.0495892710352;0.962927230378568; 0.921170886171612 ;0.00;1;0
B01;B;41738;2019-01-13;BBB;30908.57984;4264.751306;7.24745187287129;30581.6661;4200.559822;326.9137392;64.19148421;44.82816345;43.74361587;1.084547575;1.084547575;0.00;0.00;0.00;0.00;95.1355348464538;0.024193442058131; 0.995477324535363 ;0.00;2;0
B01;B;41738;2019-01-20;BBB;46302.94751;7651.461896;6.051516447361;25591.63558;3570.989643;20711.31193;4080.472253;54.26794243;1.607886242;52.66005619;0.813072499;51.84698369;0.00;0.00;51.84698369;140.994140433269;0.970371343227652; 0.844412717992067 ;0.00;3;0
B01;B;41738;2019-01-27;BBB;23817.0442;3291.363683;7.23622379471944;23601.29617;3245.734524;215.7480356;45.62915902;38.01746992;37.09559256;0.92187736;0.92187736;0.00;0.00;0.00;0.00;86.5750322135061;0.0242487825186658; 0.995151335110387 ;0.00;4;0
B01;B;41738;2019-02-03;BBB;48194.82315;8055.98346;5.98248784761035;22166.2936;3087.509714;26028.52955;4968.473745;54.44286835;1.049578396;53.39328995;1.132019345;52.26127061;0.00;0.00;52.26127061;147.971326716477;0.980721471299923; 0.833291739101746 ;0.00;5;0
B01;B;41738;2019-02-10;BBB;39128.21118;6351.323971;6.1606385312194;21123.06074;2946.551315;18005.15044;3404.772656;49.57527524;1.308103157;48.26717208;0.916577657;47.35059443;0.00;0.00;47.35059443;128.11474954506;0.973613799345191; 0.859375342846464 ;0.00;6;0
B01;B;41738;2019-02-17;BBB;25728.93778;3545.724648;7.2563270795753;25420.84174;3487.534575;308.0960432;58.19007324;38.97896912;38.21422458;0.764744541;0.764744541;0.00;0.00;0.00;0.00;90.9650698325087;0.0196194142191311; 0.995509583685707 ;0.00;7;0
B01;B;41738;2019-02-24;BBB;43386.95516;7148.178723;6.06965170308319;21826.73814;3033.490473;21560.21702;4114.68825;51.1924386;2.101711783;49.09072681;0.00;49.09072681;0.00;0.00;49.09072681;139.6334872588;0.958944878433668; 0.843563087513684 ;0.00;8;0
B01;B;41738;2019-03-03;BBB;45435.17519;7469.985734;6.08236438567742;22892.67939;3186.360544;22542.4958;4283.62519;53.37126422;1.118619931;52.25264429;1.108270774;51.14437352;0.00;0.00;51.14437352;139.962690469692;0.979040782594376; 0.84658530190307 ;0.00;9;0
B01;B;41738;2019-03-10;BBB;43182.63828;7060.810274;6.11581909218143;21661.97531;3023.269633;21520.66297;4037.540641;52.18246693;0.927097361;51.25536957;1.184087085;50.07128248;0.00;0.00;50.07128248;135.310012910499;0.982233546734315; 0.853558822670163 ;0.00;10;0
B01;B;41738;2019-03-17;BBB;45867.58759;7558.477611;6.06836322743723;22304.81164;3114.697454;23562.77595;4443.780157;54.68619224;1.305460199;53.38073204;0.911705716;52.46902633;0.00;0.00;52.46902633;138.215467221201;0.97612815691627; 0.847400811964264 ;0.00;11;0
B01;B;41738;2019-03-24;BBB;41385.20556;6722.108733;6.15658079983634;21398.38786;2986.276607;19986.8177;3735.832126;51.30925336;1.356025979;49.95322738;0.75987027;49.19335711;0.00;0.00;49.19335711;131.011626418257;0.973571512130848; 0.859188708137409 ;0.00;12;0
B01;B;41738;2019-03-31;BBB;29931.11224;4128.450688;7.24996239557845;29499.88609;4047.748247;431.2261528;80.70244072;42.81078317;41.54498081;1.265802363;1.265802363;0.00;0.00;0.00;0.00;96.4348321217596;0.0295673722663177; 0.994784267572695 ;0.00;13;0
B01;B;41738;2019-04-07;BBB;44472.54839;7236.833446;6.14530494889049;24522.56714;3448.366813;19949.98125;3788.466633;52.83573043;1.162455599;51.67327483;0.916116706;50.75715813;0.00;0.00;50.75715813;136.968551150964;0.97799868402425; 0.864153639402315 ;0.00;14;0
B01;B;41738;2019-04-14;BBB;27165.27944;4121.408257;6.59126146842191;23808.48941;3344.22367;3356.790033;777.1845868;41.33138293;28.92556606;12.40581687;12.40581687;0.00;0.00;0.00;0.00;99.7161954145143;0.300154894188052; 0.925831632501523 ;0.00;15;0
B01;B;41738;2019-04-21;BBB;26453.36074;3643.925678;7.2595774660583;26337.88439;3618.296134;115.4763533;25.62954328;40.32532158;39.68188083;0.643440751;0.643440751;0.00;0.00;0.00;0.00;90.3632143582772;0.0159562459960425; 0.997320084292171 ;0.00;16;0
B01;B;41738;2019-04-28;BBB;26220.64624;3981.398245;6.58578836541382;18488.10231;2597.315578;7732.543938;1384.082668;40.44475038;1.097563864;39.34718652;0.813697273;38.53348924;0.00;0.00;38.53348924;98.4404207614744;0.972862637309223; 0.925209652569284 ;0.00;17;0
B01;B;41738;2019-05-05;BBB;31969.68146;4231.629484;7.55493399903724;31710.54594;4179.512534;259.1355157;52.11694968;43.83081967;42.69241998;1.138399692;1.138399692;0.00;0.00;0.00;0.00;96.5446121213275;0.0259725850570661; 0.995755210341197 ;0.00;18;0
B01;B;41738;2019-05-12;BBB;44623.04945;6824.143;6.53899683081084;25120.40063;3443.482388;19502.64881;3380.660612;50.57914698;1.450911884;49.1282351;0.571336308;48.55689879;0.00;0.00;48.55689879;134.920088761054;0.971314030254925; 0.896359924896824 ;0.00;19;0
B01;B;41738;2019-05-19;BBB;40091.74582;6019.570883;6.66023319589507;23934.04208;3253.725409;16157.70374;2765.845475;48.88158385;2.029793825;46.85179003;0.00;46.85179003;0.00;0.00;46.85179003;123.145986870472;0.958475285370689; 0.905428757370559 ;0.00;20;0
B01;B;41738;2019-05-26;BBB;30937.98433;3972.61219;7.7878189086461;30869.42017;3959.472794;68.56416827;13.13939544;42.72342198;42.27471724;0.448704744;0.448704744;0.00;0.00;0.00;0.00;92.9844100938283;0.0105025469216874; 0.998906261392956 ;0.00;21;0
B01;B;41738;2019-06-02;BBB;30760.07146;3970.046666;7.74803775568516;30605.1786;3931.432299;154.8928595;38.61436677;42.51501019;41.57428766;0.940722537;0.940722537;0.00;0.00;0.00;0.00;93.3798827345406;0.0221268331536533; 0.995285349733986 ;0.00;22;0
B01;B;41738;2019-06-09;BBB;28616.84986;3713.401847;7.70637034155598;28351.64206;3649.367286;265.2078079;64.03456119;41.26304841;39.5781005;1.68494791;1.68494791;0.00;0.00;0.00;0.00;89.9933957884717;0.0408343051453188; 0.991948747051692 ;0.00;23;0
B01;B;41738;2019-06-16;BBB;33713.66105;4793.927971;7.03257563608479;22666.86995;3001.675893;11046.7911;1792.252078;46.9006075;1.969649417;44.93095808;0.044108601;44.88684948;0.00;0.00;44.88684948;102.214624213556;0.958003754642197; 0.931293681002253 ;0.00;24;0
B01;B;41738;2019-06-23;BBB;33148.85408;4285.978162;7.7342564117339;32955.16105;4233.807986;193.693036;52.1701756;44.89718322;43.2671203;1.630062922;1.630062922;0.00;0.00;0.00;0.00;95.462072553602;0.0363065743793448; 0.993633637902391 ;0.00;25;0
B01;B;41738;2019-06-30;BBB;30767.3642;3979.816866;7.73084924154397;30534.61845;3923.210599;232.7457483;56.60626697;42.71581788;41.41230692;1.303510959;1.303510959;0.00;0.00;0.00;0.00;93.1696281031152;0.0305158843654102; 0.99329060663918 ;0.00;26;0
B01;B;41738;2019-07-07;BBB;31014.87498;4010.889313;7.73266788476942;30798.70829;3955.342461;216.1666881;55.54685207;42.86734857;41.22331036;1.644038203;1.644038203;0.00;0.00;0.00;0.00;93.5651363286544;0.0383517585725037; 0.99307247997054 ;0.00;27;0
B01;B;41738;2019-07-14;BBB;36813.756;4784.46462;7.69443583010548;36181.7344;4653.866416;632.0215994;130.5982039;47.88937363;45.14111273;2.748260897;2.748260897;0.00;0.00;0.00;0.00;99.9066025996799;0.057387697701654; 0.989694858292779 ;0.00;28;0
B01;B;41738;2019-07-21;BBB;56033.16359;8620.356227;6.50009838508731;30935.27496;4050.358984;25097.88863;4569.997243;56.95664984;1.082732561;55.87391728;1.21033819;54.66357909;0.00;0.00;54.66357909;151.34942541768;0.980990234449506; 0.851058603001416 ;0.00;29;0
B01;B;41738;2019-07-28;BBB;44740.49298;6678.763453;6.69891863888416;33657.55103;4423.29461;11082.94195;2255.468843;52.61129912;26.03637741;26.5749217;26.5749217;0.00;0.00;0.00;0.00;126.945419799776;0.505118142765983; 0.88037571960579 ;0.00;30;0
B01;B;41738;2019-08-04;BBB;35795.60102;4668.312644;7.66778143404913;34951.40604;4505.161981;844.1949832;163.1506625;46.41629713;43.12439257;3.291904552;3.291904552;0.00;0.00;0.00;0.00;100.574861258865;0.0709213090130872; 0.988360735924654 ;0.00;31;0
B01;B;41738;2019-08-11;BBB;50322.33278;7662.716872;6.5671658787082;30095.82924;3945.47204;20226.50354;3717.244833;55.42801951;1.516254721;53.91176479;0.985091078;52.92667371;0.00;0.00;52.92667371;138.246268579334;0.972644616686576; 0.860935551895271 ;0.00;32;0
B01;B;41738;2019-08-18;BBB;43346.32626;6455.770315;6.71435384856935;28015.7547699999;3656.992483;15330.57149;2798.777832;51.29646759;2.092643752;49.20382384;0.156618092;49.04720575;0.00;0.00;49.04720575;125.852141839461;0.959204915107879; 0.876447618634703 ;0.00;33;0
B01;B;41738;2019-08-25;BBB;26890.52084;3487.74957;7.70999187306903;26593.5304;3425.312577;296.9904424;62.43699287;38.65704406;36.94064352;1.716400534;1.716400534;0.00;0.00;0.00;0.00;90.2228728245912;0.0444007185685475; 0.993066047800526 ;0.00;34;0
B01;B;41738;2019-09-01;BBB;36681.72863;5374.486977;6.82515908717961;24004.83988;3150.936322;12676.88875;2223.550655;48.19112645;1.488976141;46.70215031;0.919131126;45.78301918;0.00;0.00;45.78301918;111.524410672911;0.969102690688402; 0.895887736753468 ;0.00;35;0
B01;B;41738;2019-09-08;BBB;32111.75168;4157.210846;7.72435001965258;31656.9345;4067.979201;454.8171802;89.23164495;44.21499168;42.03195561;2.183036069;2.183036069;0.00;0.00;0.00;0.00;94.0226535851742;0.0493732099917473; 0.992594378372001 ;0.00;36;0
B01;B;41738;2019-09-15;BBB;34042.94936;4416.866211;7.70748936773716;33718.17706;4340.072989;324.7722954;76.7932214;45.69056672;43.66514147;2.02542525;2.02542525;0.00;0.00;0.00;0.00;96.66910542098;0.0443291776705719; 0.992078141069016 ;0.00;37;0
B01;B;41738;2019-09-22;BBB;30815.67172;4049.61675;7.60952791890739;30375.97161;3936.193975;439.7001134;113.4227754;44.57572309;40.99085232;3.584870769;3.584870769;0.00;0.00;0.00;0.00;90.8480327245321;0.0804220441194418; 0.986061559826351 ;0.00;38;0
B01;B;41738;2019-09-29;BBB;33665.54722;4766.654711;7.06271992857173;24099.09694;3155.367818;9566.450284;1611.286893;46.60110494;1.632638613;44.96846633;0.59627432;44.37219201;0.00;0.00;44.37219201;102.286302377104;0.964965667399903; 0.924743330658701 ;0.00;39;0
B01;B;41738;2019-10-06;BBB;43400.78315;6405.52857;6.77551940885341;26467.45002;3464.383074;16933.33313;2941.145496;51.92673782;1.271604074;50.65513375;1.032858494;49.62227526;0.00;0.00;49.62227526;123.357037990799;0.975511574125686; 0.886862721563769 ;0.00;40;0
B01;B;41738;2019-10-13;BBB;40502.50879;5943.183105;6.81495220228454;25750.05216;3376.875305;14752.45663;2566.3078;50.36211168;1.275504907;49.08660677;1.047466495;48.03914028;0.00;0.00;48.03914028;118.009013259072;0.974673323507471; 0.89371639535545 ;0.00;41;0
B01;B;41738;2019-10-20;BBB;29372.42295;3826.917611;7.6752169593546;28963.54005;3733.252743;408.8828989;93.66486834;42.5866792;40.36572874;2.220950455;2.220950455;0.00;0.00;0.00;0.00;89.8618460722807;0.052151294647083; 0.989296360775163 ;0.00;42;0
B01;B;41738;2019-10-27;BBB;32450.19623;4223.455805;7.68332799684641;32155.9375;4142.252333;294.2587266;81.20347202;45.75778022;43.40081231;2.356967906;2.356967906;0.00;0.00;0.00;0.00;92.3002773450534;0.0515096644694711; 0.989748264069156 ;0.00;43;0
B01;B;41738;2019-11-03;BBB;34505.04329;4474.659742;7.71121052314418;34163.64467;4392.625883;341.3986216;82.03385933;46.46910363;44.29174406;2.177359565;2.177359565;0.00;0.00;0.00;0.00;96.2932226459217;0.0468560698380745; 0.991476853843097 ;0.00;44;0
B01;B;41738;2019-11-10;BBB;39973.51753;5843.083824;6.84116790620254;26356.02002;3455.394841;13617.49751;2387.688982;49.79185341;1.147631452;48.64422196;1.147043609;47.49717835;0.00;0.00;47.49717835;117.350197348277;0.976951421338947; 0.896908420602536 ;0.00;45;0
B01;B;41738;2019-11-17;BBB;32155.73251;4548.10177;7.07014357552514;23008.36813;3014.172671;9147.364375;1533.929099;45.43828784;1.553289862;43.88499798;0.745687371;43.13931061;0.00;0.00;43.13931061;100.094039326813;0.965815396357593; 0.926212299150748 ;0.00;46;0
B01;B;41738;2019-11-24;BBB;32674.51616;4242.844976;7.70108649852306;32213.10986;4142.12631;461.4063035;100.7186664;44.75773624;42.45507184;2.302664406;2.302664406;0.00;0.00;0.00;0.00;94.7957902349889;0.0514472937963763; 0.990245062949602 ;0.00;47;0
B01;B;41738;2019-12-01;BBB;28940.1806;4077.058253;7.09829951011985;25634.45433;3366.666089;3305.726274;710.3921648;41.96001174;29.87325531;12.08675643;12.08675643;0.00;0.00;0.00;0.00;97.1653267940673;0.288054171788466; 0.932245482686887 ;0.00;48;0
B01;B;41738;2019-12-08;BBB;30239.79101;3918.015213;7.7181402741021;29952.90039;3852.091124;286.8906174;65.92408841;42.11240158;40.26604713;1.846354452;1.846354452;0.00;0.00;0.00;0.00;93.037088031112;0.0438434851190455; 0.992591009770177 ;0.00;49;0
B01;B;41738;2019-12-15;BBB;36313.87643;5911.464239;6.14295798161556;25377.97931;3519.045513;10935.89712;2392.418726;51.28063355;4.425971583;46.85466197;46.85466197;0.00;0.00;0.00;0.00;115.276739575305;0.913691168115453; 0.851815207889055 ;0.00;50;0
B01;B;41738;2019-12-22;BBB;34047.15141;4835.095176;7.04167139852802;23545.3304;3093.937705;10501.82101;1741.157471;45.84703982;1.707527717;44.1395121;0.305205111;43.83430699;0.00;0.00;43.83430699;105.461447347158;0.962755987590389; 0.92529993319295 ;0.00;51;0
B01;B;41738;2019-12-29;BBB;29591.1617;4128.955325;7.16674300659816;26686.06458;3500.370757;2905.097124;628.5845682;42.41608215;31.2384616;11.17762055;11.17762055;0.00;0.00;0.00;0.00;97.3440995893582;0.263523172896344; 0.940050848188064 ;0.00;52;0
B01;B;41738;2020-01-05;BBB;31954.44938;4558.714464;7.00953078600187;22822.07348;3004.828144;9132.3759;1553.886319;44.25009252;1.385162376;42.86493015;0.649625596;42.21530455;0.00;0.00;42.21530455;103.021580394201;0.9686969610431; 0.92289753603987 ;0.00;1;0
B01;B;41738;2020-01-12;BBB;48591.74555;7414.45125;6.55365365710645;27659.38636;3628.069998;20932.3592;3786.381253;53.88461678;2.058014321;51.82660246;0.193524103;51.63307836;0.00;0.00;51.63307836;137.598663460329;0.961807015749922; 0.859639975419574 ;0.00;2;0
B01;B;41738;2020-01-19;BBB;33938.1961;4741.22306;7.15810997932673;22387.66113;2916.028598;11550.53497;1825.194462;44.72267723;1.464330308;43.25834692;0.755063908;42.50328302;0.00;0.00;42.50328302;106.01384697112;0.967257543584226; 0.932355250784785 ;0.00;3;0
B01;B;41738;2020-01-26;BBB;28621.96837;3676.317753;7.7854990490535;28518.1682;3652.465102;103.8001638;23.85265107;40.07782456;39.57594974;0.501874814;0.501874814;0.00;0.00;0.00;0.00;91.7294736768018;0.0125225063862598; 0.997127984479806 ;0.00;4;0
B01;B;41738;2020-02-02;BBB;39360.61361;5786.930893;6.80163878535537;29113.26195;3827.832719;10247.35166;1959.098175;48.42241105;27.36936212;21.05304893;21.05304893;0.00;0.00;0.00;0.00;119.509350474608;0.434779030483655; 0.894284382496091 ;0.00;5;0
B01;B;41738;2020-02-09;BBB;35459.56924;5165.693527;6.86443534728885;22781.01786;2986.50802;12678.55138;2179.185507;46.11306814;1.290499186;44.82256896;0.869848981;43.95271998;0.00;0.00;43.95271998;112.022334131333;0.972014458546067; 0.899902337263241 ;0.00;6;0
B01;B;41738;2020-02-16;BBB;31974.70552;4547.555914;7.03118469012408;26687.7247;3491.477019;5286.980814;1056.078895;43.16038165;29.91786996;13.24251169;13.24251169;0.00;0.00;0.00;0.00;105.364126547292;0.306821005369863; 0.919869342099174 ;1.85714285714286;7;0
B01;B;41738;2020-02-23;BBB;34623.33266;5020.439313;6.89647469103866;27934.79976;3659.663227;6688.532898;1360.776085;45.5468864;28.11318534;17.43370106;17.43370106;0.00;0.00;0.00;0.00;110.225741204562;0.382763838276331; 0.9034886607231 ;4.85714285714286;8;0
B01;B;41738;2020-03-01;BBB;36584.95261;5227.473505;6.99859168583199;29443.52053;3850.030105;7141.43208;1377.443401;46.60286253;30.95483829;15.64802424;15.64802424;0.00;0.00;0.00;0.00;112.170652642526;0.335773885776368; 0.915134746050555 ;7.92857142857143;9;0
B01;B;41738;2020-03-08;BBB;38441.03488;5514.849565;6.9704593800647;30636.30798;4008.031577;7804.726904;1506.817988;47.83259164;30.88378949;16.94880215;16.94880215;0.00;0.00;0.00;0.00;115.294810001225;0.354335852791772; 0.911918672437081 ;9.21428571428571;10;0
B01;B;41738;2020-03-15;BBB;54833.52472;8155.744058;6.72330131132715;29122.60818;3813.630758;25710.91653;4342.113301;56.90103533;0.993169079;55.90786625;0.939194931;54.96867132;0.00;0.00;54.96867132;143.332085448014;0.982545676467219; 0.880422128323911 ;-6.71428571428571;11;0
B01;B;41738;2020-03-22;BBB;52311.81322;7532.117965;6.9451664808067;38763.60247;5073.245509;13548.21075;2458.872456;55.82621861;35.41583804;20.41038057;20.41038057;0.00;0.00;0.00;0.00;134.920798014623;0.365605643337339; 0.908959240444144 ;-27.8571428571429;12;0
B01;B;41738;2020-03-29;BBB;31984.00644;4718.910145;6.77783756359277;21633.02657;2864.17106;10350.97986;1854.739085;41.15910608;0.542819865;40.61628622;0.686757851;39.92952837;0.00;0.00;39.92952837;114.650452704876;0.986811670327705; 0.897372641604596 ;-28.5;13;0
B01;B;41738;2020-04-05;BBB;26457.07317;3827.36239;6.91261251851304;22782.36969;3017.816659;3674.703487;809.5457308;37.34175045;24.19038864;13.15136181;13.15136181;0.00;0.00;0.00;0.00;102.495526960494;0.352189215864678; 0.915664063898377 ;-28.8571428571429;14;0
B01;B;41738;2020-04-12;BBB;24410.78452;3516.106126;6.94256192652815;21285.65206;2828.155064;3125.132451;687.9510619;35.38828127;23.99245482;11.39582645;11.39582645;0.00;0.00;0.00;0.00;99.3579230133659;0.322022602992609; 0.922435526724671 ;-31.7857142857143;15;0
B01;B;41738;2020-04-19;BBB;24293.49391;3428.557043;7.08563212025287;21596.1604;2839.53701;2697.333509;589.0200337;36.22277636;26.99019925;9.232577108;9.232577108;0.00;0.00;0.00;0.00;94.6519672850389;0.254883198798514; 0.931643138041464 ;-27.5;16;0
B01;B;41738;2020-04-26;BBB;29276.80754;4292.24604;6.8208595842749;19629.36075;2594.041603;9647.446788;1698.204437;39.17067487;0.600102108;38.57057276;0.462511375;38.10806139;0.00;0.00;38.10806139;109.578046695523;0.984679811823727; 0.901384092695447 ;-22.5;17;0
B01;B;41738;2020-05-03;BBB;27061.60564;3491.024353;7.75176650278727;26784.79658;3438.595737;276.8090576;52.42861596;37.45915615;36.70567195;0.753484197;0.753484197;0.00;0.00;0.00;0.00;93.1954884146529;0.0201148203654876; 0.995161235258622 ;-16.8571428571429;18;0
B01;B;41738;2020-05-10;BBB;33268.31069;4967.786868;6.69680716463458;20968.497;2781.178399;12299.81369;2186.608469;42.60192031;0.637629795;41.96429051;0.554261854;41.41002866;0.00;0.00;41.41002866;116.609458725125;0.985032839004435; 0.888237980459455 ;-17;19;0
B01;B;41738;2020-05-17;BBB;28588.0274;3690.248879;7.74691039476636;28323.69322;3639.425862;264.3341705;50.82301709;39.89754946;38.90509598;0.992453476;0.992453476;0.00;0.00;0.00;0.00;92.4931212304085;0.0248750484536651; 0.995431839425541 ;-14.3571428571429;20;0
B01;B;41738;2020-05-24;BBB;46064.25787;7096.901237;6.4907565050845;25294.54844;3345.075529;20769.70943;3751.825709;51.26165358;0.753270234;50.50838334;0.557678103;49.95070524;0.00;0.00;49.95070524;138.444641196063;0.985305385460802; 0.858369573244523 ;-13.5;21;0
B01;B;41738;2020-05-31;BBB;36252.3653;5484.595289;6.6098523937962;22294.34459;2929.102939;13958.02072;2555.492351;44.35926136;0.660708952;43.69855241;0.345436254;43.35311616;0.00;0.00;43.35311616;123.64036552569;0.985105501540299; 0.868423738355102 ;-9.92857142857143;22;0
